#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|07615	NODE_2329_length_653_cov_2.14047	446	652	207	-1	No	0	3.6.4.13	"RNA helicase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07618	NODE_2334_length_653_cov_2.46656	1	504	504	1	No	0	2.7.7.-	"Nucleotidyltransferases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_I"
metaerg.pl|07655	NODE_2359_length_648_cov_1.41484	217	648	432	1	No	0	3.1.26.4	"Ribonuclease H."	"d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA3796;s__UBA3796 sp002369175"
metaerg.pl|07657	NODE_2365_length_646_cov_2.5533	57	644	588	1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium miluonense"
metaerg.pl|07663	NODE_2369_length_645_cov_1.96271	47	598	552	1	No	0	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|07670	NODE_2374_length_644_cov_1.79626	1	642	642	1	No	0	7.1.1.3	"Ubiquinol oxidase (H(+)-transporting)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07676	NODE_2378_length_643_cov_3.32653	1	642	642	-1	No	0	1.17.4.1	"Ribonucleoside-diphosphate reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07690	NODE_2388_length_642_cov_1.03918	1	642	642	1	No	0	5.1.1.13	"Aspartate racemase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07690	NODE_2388_length_642_cov_1.03918	1	642	642	1	No	0	5.1.1.11	"Phenylalanine racemase (ATP-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07693	NODE_2386_length_642_cov_2.54514	1	408	408	-1	No	0	2.7.7.13	"Mannose-1-phosphate guanylyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07689	NODE_2393_length_642_cov_8.6678	2	640	639	-1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;s__Ochrobactrum sp900470195"
metaerg.pl|07711	NODE_2407_length_638_cov_1.06003	1	492	492	1	No	0	5.4.2.2	"Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07715	NODE_2411_length_637_cov_2.6134	1	447	447	1	No	0	1.10.3.-	"With oxygen as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07716	NODE_2411_length_637_cov_2.6134	452	637	186	1	No	0	1.10.3.-	"With oxygen as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07724	NODE_2416_length_636_cov_1.62651	2	634	633	-1	No	0	6.1.1.14	"Glycine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07739	NODE_2426_length_634_cov_1.90155	1	633	633	-1	No	0	2.8.1.8	"Lipoyl synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07749	NODE_2430_length_633_cov_1.21453	2	250	249	-1	No	0	1.11.1.15	"Peroxiredoxin."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|07750	NODE_2430_length_633_cov_1.21453	347	631	285	-1	No	0	5.4.3.8	"Glutamate-1-semialdehyde 2,1-aminomutase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis"
metaerg.pl|07747	NODE_2432_length_633_cov_1.47059	231	632	402	1	No	0	3.2.2.9	"Adenosylhomocysteine nucleosidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|07753	NODE_2436_length_632_cov_2.78163	177	632	456	1	No	0	2.3.1.129	"Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07760	NODE_2444_length_629_cov_1.58711	3	215	213	1	No	0	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07763	NODE_2448_length_628_cov_2.16928	1	627	627	1	No	0	3.2.1.37	"Xylan 1,4-beta-xylosidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|07775	NODE_2456_length_626_cov_1.34851	3	626	624	-1	No	0	6.1.1.4	"Leucine--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615"
metaerg.pl|07773	NODE_2457_length_626_cov_1.01051	2	211	210	-1	No	0	6.1.1.15	"Proline--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|07777	NODE_2455_length_626_cov_1.31349	2	613	612	-1	No	0	4.3.1.17	"L-serine ammonia-lyase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07776	NODE_2459_length_626_cov_1.83363	3	626	624	1	No	0	4.2.1.42	"Galactarate dehydratase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07784	NODE_2464_length_624_cov_1.4007	401	622	222	-1	No	0	6.1.1.16	"Cysteine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07790	NODE_2471_length_623_cov_1.11092	3	578	576	1	No	0	5.2.1.8	"Peptidylprolyl isomerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07799	NODE_2476_length_622_cov_1.84303	2	373	372	-1	No	0	3.1.3.10	"Glucose-1-phosphatase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07800	NODE_2476_length_622_cov_1.84303	370	621	252	-1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07797	NODE_2474_length_622_cov_1.05996	2	436	435	1	No	0	3.6.5.-	"Acting on GTP; involved in cellular and subcellular movement."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07798	NODE_2474_length_622_cov_1.05996	436	621	186	1	No	0	2.7.2.11	"Glutamate 5-kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07802	NODE_2480_length_621_cov_1.68375	3	620	618	-1	No	0	5.1.1.1	"Alanine racemase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07809	NODE_2484_length_620_cov_1.96637	2	619	618	1	No	0	4.2.1.153	"3-methylfumaryl-CoA hydratase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07822	NODE_2497_length_618_cov_0.994671	2	616	615	1	No	0	3.5.2.9	"5-oxoprolinase (ATP-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07828	NODE_2499_length_617_cov_1.73357	3	473	471	-1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07831	NODE_2504_length_616_cov_2.88592	2	616	615	1	No	0	6.3.5.5	"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07833	NODE_2508_length_615_cov_2.49821	116	340	225	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kimbladii"
metaerg.pl|07840	NODE_2516_length_613_cov_1.37455	113	613	501	1	No	0	6.1.1.9	"Valine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07850	NODE_2524_length_612_cov_37.3339	94	612	519	1	No	0	3.1.21.-	"Endodeoxyribonucleases producing 5'-phosphomonoesters."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_C"
metaerg.pl|07852	NODE_2526_length_611_cov_10.7518	3	386	384	1	No	0	2.7.7.-	"Nucleotidyltransferases."	"d__Viruses;no__ssDNA viruses;f__Circoviridae;no__unclassified Circoviridae;s__Ecklonia radiata-associated virus 5;"
metaerg.pl|07871	NODE_2541_length_608_cov_3.38879	3	332	330	-1	No	0	5.1.3.4	"L-ribulose-5-phosphate 4-epimerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07875	NODE_2542_length_608_cov_1.5443	35	607	573	1	No	0	1.14.12.17	"Nitric oxide dioxygenase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|07883	NODE_2553_length_605_cov_1.28909	3	413	411	-1	No	0	3.5.1.41	"Chitin deacetylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|07884	NODE_2552_length_605_cov_2.63091	2	304	303	-1	No	0	4.1.1.49	"Phosphoenolpyruvate carboxykinase (ATP)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|07893	NODE_2565_length_602_cov_1.12614	3	602	600	-1	No	0	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07898	NODE_2571_length_600_cov_1.41284	3	311	309	-1	No	0	4.1.1.96	"Carboxynorspermidine decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|07901	NODE_2570_length_600_cov_1.9578	1	186	186	-1	No	0	1.4.1.13	"Glutamate synthase (NADPH)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07904	NODE_2574_length_599_cov_2.07721	128	598	471	-1	No	0	3.5.1.91	"N-substituted formamide deformylase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07913	NODE_2578_length_598_cov_1.19705	123	596	474	1	No	0	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07914	NODE_2577_length_598_cov_1.63536	83	598	516	-1	No	0	1.1.99.3	"Gluconate 2-dehydrogenase (acceptor)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07916	NODE_2583_length_597_cov_2.1107	48	596	549	-1	No	0	2.1.1.266	"23S rRNA (adenine(2030)-N(6))-methyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07915	NODE_2584_length_597_cov_1.20295	86	595	510	1	No	0	1.1.1.79	"Glyoxylate reductase (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07917	NODE_2585_length_597_cov_3.45941	268	597	330	-1	No	0	3.4.21.88	"Repressor LexA."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis"
metaerg.pl|07927	NODE_2593_length_594_cov_2.00557	3	593	591	1	No	0	6.3.2.45	"UDP-N-acetylmuramate L-alanyl-gamma-D-glutamyl-meso-2,6-"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|07928	NODE_2592_length_594_cov_3.01855	2	592	591	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|07935	NODE_2598_length_593_cov_1.41264	3	233	231	1	No	0	2.1.1.45	"Thymidylate synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07936	NODE_2598_length_593_cov_1.41264	233	592	360	1	No	0	1.5.1.3	"Dihydrofolate reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07953	NODE_2612_length_590_cov_1.55514	1	588	588	-1	No	0	3.1.13.1	"Exoribonuclease II."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|07951	NODE_2611_length_590_cov_1.43364	2	589	588	-1	No	0	2.7.4.16	"Thiamine-phosphate kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07955	NODE_2615_length_590_cov_2.60187	2	214	213	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|07954	NODE_2613_length_590_cov_1.47477	168	590	423	-1	No	0	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07960	NODE_2618_length_589_cov_2.94382	2	589	588	-1	No	0	4.2.1.20	"Tryptophan synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07966	NODE_2623_length_589_cov_2.01498	2	589	588	1	No	0	6.3.4.13	"Phosphoribosylamine--glycine ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|07983	NODE_2638_length_586_cov_1.258	1	585	585	1	No	0	2.1.1.13	"Methionine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07993	NODE_2646_length_584_cov_1.32136	1	582	582	-1	No	0	1.1.1.374	"UDP-N-acetylglucosamine 3-dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08001	NODE_2653_length_582_cov_2.2277	2	547	546	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|08000	NODE_2657_length_582_cov_2.58065	155	580	426	-1	No	0	4.1.1.65	"Phosphatidylserine decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08005	NODE_2652_length_582_cov_1.55028	1	582	582	-1	No	0	2.7.1.-	"Phosphotransferases with an alcohol group as acceptor."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08007	NODE_2659_length_581_cov_2.13118	2	580	579	1	No	0	5.6.2.3	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08008	NODE_2660_length_581_cov_1.03232	370	579	210	1	No	0	2.8.3.13	"Succinate--hydroxymethylglutarate CoA-transferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08006	NODE_2663_length_581_cov_1.3251	2	580	579	-1	No	0	7.4.2.10	"ABC-type glutathione transporter."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08026	NODE_2674_length_578_cov_2.1587	2	577	576	-1	No	0	3.6.1.45	"UDP-sugar diphosphatase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08026	NODE_2674_length_578_cov_2.1587	2	577	576	-1	No	0	3.1.3.5	"5'-nucleotidase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08034	NODE_2682_length_576_cov_1.69482	3	575	573	-1	No	0	1.17.4.1	"Ribonucleoside-diphosphate reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08039	NODE_2687_length_575_cov_1.53269	2	244	243	-1	No	0	1.1.1.86	"Ketol-acid reductoisomerase (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08047	NODE_2688_length_574_cov_1.79769	100	573	474	-1	No	0	7.3.2.5	"ABC-type molybdate transporter."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|08056	NODE_2704_length_571_cov_1.8624	1	570	570	-1	No	0	2.8.4.3	"tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|08065	NODE_2711_length_570_cov_1.56699	85	570	486	-1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|08085	NODE_2726_length_566_cov_1.45401	3	200	198	-1	No	0	2.5.1.141	"Heme o synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|08102	NODE_2747_length_562_cov_1.65483	1	318	318	-1	No	0	1.16.-.-	"Oxidizing metal ions."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08107	NODE_2749_length_561_cov_1.81028	3	218	216	1	No	0	4.3.2.10	"Imidazole glycerol-phosphate synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|08108	NODE_2749_length_561_cov_1.81028	238	561	324	1	No	0	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Tanticharoenia;s__Tanticharoenia sakaeratensis"
metaerg.pl|08111	NODE_2755_length_560_cov_3.24356	2	559	558	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_E"
metaerg.pl|08118	NODE_2757_length_559_cov_1.64286	3	557	555	1	No	0	3.2.1.-	"Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08115	NODE_2759_length_559_cov_1.47024	290	559	270	-1	No	0	4.2.1.20	"Tryptophan synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|08117	NODE_2756_length_559_cov_1.2996	1	558	558	-1	No	0	2.7.6.5	"GTP diphosphokinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08126	NODE_2765_length_558_cov_1.67594	2	556	555	1	No	0	2.1.1.13	"Methionine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae"
metaerg.pl|08124	NODE_2766_length_558_cov_1.03976	2	250	249	-1	No	0	2.4.2.21	"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08138	NODE_2776_length_556_cov_3.1996	1	555	555	1	No	0	2.7.7.8	"Polyribonucleotide nucleotidyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|08137	NODE_2779_length_556_cov_1.82236	1	555	555	1	No	0	4.2.1.126	"N-acetylmuramic acid 6-phosphate etherase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08148	NODE_2787_length_555_cov_19.09	1	555	555	1	No	0	2.1.1.72	"Site-specific DNA-methyltransferase (adenine-specific)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp002778835"
