#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|08257	NODE_2890_length_540_cov_0.946392	3	539	537	-1	No	0	sp|B7UGU5|GUAA_ECO27	"GMP synthase [glutamine-hydrolyzing]"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08262	NODE_2887_length_540_cov_1.27216	2	448	447	-1	No	0	sp|P37906|PUUB_ECOLI	"Gamma-glutamylputrescine oxidoreductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Photorhabdus;s__Photorhabdus thracensis
metaerg.pl|08261	NODE_2891_length_540_cov_1.89897	1	540	540	-1	No	0	sp|P56902|FABF_RHIME	"3-oxoacyl-[acyl-carrier-protein] synthase 2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08256	NODE_2884_length_540_cov_0.962887	1	390	390	-1	No	0	sp|Q5FRH0|PLSY_GLUOX	"Glycerol-3-phosphate acyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08271	NODE_2898_length_539_cov_1.42769	200	472	273	1	No	0	sp|Q98BZ8|ILVD1_RHILO	"Dihydroxy-acid dehydratase 1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08264	NODE_2895_length_539_cov_1.73967	3	539	537	-1	No	0	sp|Q8FV29|YIDC_BRUSU	"Membrane protein insertase YidC"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08269	NODE_2896_length_539_cov_1.20455	3	521	519	1	No	0	sp|P00946|MANA_ECOLI	"Mannose-6-phosphate isomerase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08268	NODE_2899_length_539_cov_1.54959	118	537	420	-1	No	0	sp|A9IQK8|ISPE_BART1	"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08267	NODE_2893_length_539_cov_1.34711	3	539	537	-1	No	0	sp|B2S4U1|RSMA_BRUA1	"Ribosomal RNA small subunit methyltransferase A"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08266	NODE_2894_length_539_cov_2.10331	2	538	537	-1	No	0	sp|P08390|USG_ECOLI	"USG-1 protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|08277	NODE_2904_length_538_cov_1.19255	294	536	243	1	No	0	sp|A7FKW3|NADD_YERP3	"Probable nicotinate-nucleotide adenylyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|08274	NODE_2902_length_538_cov_1.73913	3	536	534	-1	No	0	sp|P26404|RFBM_SALTY	"Mannose-1-phosphate guanylyltransferase RfbM"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08272	NODE_2901_length_538_cov_1.69565	2	316	315	1	No	0	sp|Q6LUJ0|TRUB_PHOPR	"tRNA pseudouridine synthase B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08276	NODE_2906_length_538_cov_1.73292	3	275	273	1	No	0	sp|A9HI30|FPG_GLUDA	"Formamidopyrimidine-DNA glycosylase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08281	NODE_2907_length_537_cov_1.63693	3	536	534	1	No	0	sp|B1L765|GYAR_KORCO	"Glyoxylate reductase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08278	NODE_2911_length_537_cov_1.43983	28	537	510	-1	No	0	sp|Q4L6C5|ARLS_STAHJ	"Signal transduction histidine-protein kinase ArlS"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615
metaerg.pl|08287	NODE_2909_length_537_cov_2.13693	170	535	366	-1	No	0	sp|P76102|INSQ_ECOLI	"Putative transposase InsQ for insertion sequence element IS609"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sp900156095
metaerg.pl|08293	NODE_2921_length_536_cov_1.39709	2	535	534	1	No	0	sp|A7HCR6|HIS8_ANADF	"Histidinol-phosphate aminotransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08289	NODE_2919_length_536_cov_2.11642	3	383	381	-1	No	0	sp|Q9A2A3|Y3663_CAUVC	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella vinsonii_B
metaerg.pl|08290	NODE_2923_length_536_cov_1.41164	1	294	294	-1	No	0	sp|Q9ZCD3|MAP1_RICPR	"Methionine aminopeptidase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08297	NODE_2927_length_535_cov_1.26458	228	533	306	-1	No	0	sp|P45257|ALR_HAEIN	"Alanine racemase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08302	NODE_2932_length_534_cov_2.02923	2	532	531	1	No	0	sp|Q91EK3|REP_GOCV	"Replication-associated protein"	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862165
metaerg.pl|08310	NODE_2939_length_533_cov_1.07531	298	531	234	-1	No	0	sp|P29937|COBW_SINSX	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08313	NODE_2937_length_533_cov_1.14017	2	532	531	-1	No	0	sp|B2U1F8|GLNE_SHIB3	"Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08323	NODE_2945_length_532_cov_2.1153	3	530	528	1	No	0	sp|P77216|YBDN_ECOLI	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_M;s__Lactobacillus_M selangorensis
metaerg.pl|08318	NODE_2944_length_532_cov_1.95388	3	530	528	-1	No	0	sp|P54488|YQGFA_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|08325	NODE_2952_length_531_cov_2.02731	2	529	528	1	No	0	sp|Q5FPT6|GLND_GLUOX	"Bifunctional uridylyltransferase/uridylyl-removing enzyme"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08332	NODE_2961_length_530_cov_1.45474	1	279	279	-1	No	0	sp|P20370|DC4C_ACIAD	"4-carboxymuconolactone decarboxylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|08333	NODE_2961_length_530_cov_1.45474	295	528	234	1	No	0	sp|A8YVK0|ADDA_LACH4	"ATP-dependent helicase/nuclease subunit A"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|08334	NODE_2962_length_530_cov_1.43789	2	529	528	-1	No	0	sp|Q5FKU5|SYI_LACAC	"Isoleucine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615
metaerg.pl|08339	NODE_2968_length_530_cov_1.48421	3	530	528	-1	No	0	sp|P44963|PANF_HAEIN	"Sodium/pantothenate symporter"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08348	NODE_2971_length_529_cov_1.50844	3	215	213	-1	No	0	sp|A9IYN9|EFP_BART1	"Elongation factor P"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08359	NODE_2975_length_528_cov_1.57505	226	492	267	1	No	0	sp|Q0TPX5|RBSA_CLOP1	"Ribose import ATP-binding protein RbsA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ureilytica
metaerg.pl|08357	NODE_2980_length_528_cov_3.28541	2	526	525	1	No	0	sp|P21499|RNR_ECOLI	"Ribonuclease R"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08353	NODE_2974_length_528_cov_1.77378	1	387	387	-1	No	0	sp|Q9JZ16|YQGF_NEIMB	"Putative pre-16S rRNA nuclease"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|08364	NODE_2990_length_527_cov_2.72034	2	526	525	1	No	0	sp|O31314|FTSZ_BARBA	"Cell division protein FtsZ"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08368	NODE_2993_length_527_cov_2.76483	2	526	525	-1	No	0	sp|P03749|TIPJ_LAMBD	"Tip attachment protein J"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_P
metaerg.pl|08361	NODE_2984_length_527_cov_1.38559	300	527	228	-1	No	0	sp|Q945K7|IDH5_ARATH	"Isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08360	NODE_2992_length_527_cov_1.70127	2	526	525	-1	No	0	sp|A5VS72|Y1660_BRUO2	"Probable transcriptional regulatory protein BOV_1660"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08378	NODE_3001_length_526_cov_1.74735	54	524	471	1	No	0	sp|P73053|THYX_SYNY3	"Flavin-dependent thymidylate synthase"	d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Podoviridae;no__unclassified Podoviridae;s__Erwinia phage vB_EamP-S6;
metaerg.pl|08376	NODE_3000_length_526_cov_1.43524	2	400	399	1	No	0	sp|P22036|ATMB_SALTY	"Magnesium-transporting ATPase, P-type 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|08377	NODE_3002_length_526_cov_1.02548	303	524	222	1	No	0	sp|P37624|RBBA_ECOLI	"Ribosome-associated ATPase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08375	NODE_2998_length_526_cov_1.82803	3	524	522	1	No	0	sp|P0A3U8|BP26_BRUME	"26 kDa periplasmic immunogenic protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08381	NODE_3008_length_525_cov_1.83404	2	196	195	1	No	0	sp|P45404|CCMF_RHIME	"Cytochrome c-type biogenesis protein CycK"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08382	NODE_3008_length_525_cov_1.83404	196	525	330	1	No	0	sp|P45405|CCMH_BRADU	"Cytochrome c-type biogenesis protein CcmH"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08386	NODE_3004_length_525_cov_2.7	1	525	525	1	No	0	sp|P0ABS6|DNAG_ECO57	"DNA primase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|08384	NODE_3006_length_525_cov_1.24681	1	504	504	-1	No	0	sp|Q9ZF60|GLTI_SALTY	"Glutamate/aspartate import solute-binding protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|08394	NODE_3020_length_523_cov_1.12607	1	522	522	1	No	0	sp|Q8G0Y3|SYV_BRUSU	"Valine--tRNA ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08397	NODE_3017_length_523_cov_1.3141	3	521	519	-1	No	0	sp|P44016|Y561_HAEIN	"Putative oligopeptide transporter HI_0561"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|08403	NODE_3026_length_522_cov_1.25696	3	278	276	1	No	0	sp|Q8GC81|MURQ_KLEAE	"N-acetylmuramic acid 6-phosphate etherase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08401	NODE_3025_length_522_cov_1.42827	3	521	519	-1	No	0	sp|P84838|OMPC_GLUDA	"Outer membrane protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08404	NODE_3024_length_522_cov_1.56959	1	522	522	-1	No	0	sp|P25544|RBCR_ALLVI	"RuBisCO operon transcriptional regulator"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08409	NODE_3030_length_521_cov_2.83691	1	519	519	1	No	0	sp|P15395|TRPE_RHIME	"Anthranilate synthase;Glutamine amidotransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__GCA-2401155;s__GCA-2401155 sp002401155
metaerg.pl|08411	NODE_3033_length_521_cov_2.54936	327	521	195	-1	No	0	sp|O05331|ATPL_RHOCA	"ATP synthase subunit c"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08415	NODE_3038_length_520_cov_1.33333	1	519	519	-1	No	0	sp|B3EY95|SCACT_ACEAC	"Succinyl-CoA:acetate CoA-transferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08417	NODE_3048_length_520_cov_12.914	2	364	363	-1	No	0	sp|P51722|VPL_BPHC1	"Probable head completion/stabilization protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_C
metaerg.pl|08420	NODE_3037_length_520_cov_2.08817	2	241	240	-1	No	0	sp|B2S684|RS12_BRUA1	"30S ribosomal protein S12"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08425	NODE_3044_length_520_cov_1.80215	124	519	396	-1	No	0	sp|A0PWB3|MPRB_MYCUA	"Signal transduction histidine-protein kinase/phosphatase MprB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08428	NODE_3043_length_520_cov_2.55269	2	520	519	-1	No	0	sp|P0ABJ0|CYOB_ECO57	"Cytochrome bo(3) ubiquinol oxidase subunit 1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08426	NODE_3046_length_520_cov_1.54194	2	520	519	1	No	0	sp|Q9G059|CAPSD_BPPHM	"Capsid protein VP1"	d__Viruses;no__ssDNA viruses;f__Microviridae;no__unclassified Gokushovirinae;s__Gokushovirinae GAIR4;
metaerg.pl|08427	NODE_3042_length_520_cov_1.33763	2	520	519	1	No	0	sp|O31708|YKNV_BACSU	"Uncharacterized ABC transporter ATP-binding protein YknV"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|08416	NODE_3045_length_520_cov_1.91183	2	340	339	-1	No	0	sp|P04483|TETR2_ECOLX	"Tetracycline repressor protein class B from transposon Tn10"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii
metaerg.pl|08430	NODE_3053_length_519_cov_1.40302	1	519	519	-1	No	0	sp|Q6G5T6|ARGJ_BARHE	"Arginine biosynthesis bifunctional protein ArgJ"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08433	NODE_3058_length_519_cov_2.24353	1	477	477	1	No	0	sp|P03770|NING_LAMBD	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi_G
metaerg.pl|08431	NODE_3054_length_519_cov_1.06681	3	236	234	-1	No	0	sp|Q2YN11|RSH_BRUA2	"GTP pyrophosphokinase rsh"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08437	NODE_3057_length_519_cov_2.5194	1	519	519	-1	No	0	sp|A1JKA7|Y917_YERE8	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08432	NODE_3056_length_519_cov_1.19181	3	518	516	1	No	0	sp|P39832|ZNUB_ECOLI	"High-affinity zinc uptake system membrane protein ZnuB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08442	NODE_3063_length_518_cov_1.19654	299	517	219	-1	No	0	sp|O87408|RDGC_NEIG1	"Recombination-associated protein RdgC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Bergeriella;s__Bergeriella sp002327085
metaerg.pl|08443	NODE_3062_length_518_cov_2.4946	3	251	249	-1	No	0	sp|P44586|DEAD_HAEIN	"ATP-dependent RNA helicase DeaD"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08440	NODE_3061_length_518_cov_0.946004	29	517	489	1	No	0	sp|P21345|GLTP_ECOLI	"Proton/glutamate-aspartate symporter"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|08441	NODE_3060_length_518_cov_1.31749	307	516	210	-1	No	0	sp|P39434|SLT_SALTY	"Soluble lytic murein transglycosylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|08451	NODE_3073_length_517_cov_90.6861	3	515	513	1	No	0	sp|P37326|INTS_ECOLI	"Prophage integrase IntS"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|08450	NODE_3071_length_517_cov_2.03247	171	515	345	-1	No	0	sp|Q5XAF5|PTNAB_STRP6	"PTS system mannose-specific EIIAB component;Mannose-specific phosphotransferase enzyme IIA component;Mannose-specific phosphotransferase enzyme IIB component"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08446	NODE_3065_length_517_cov_1.58442	3	515	513	1	No	0	sp|P32444|MBL_BACC1	"Cell shape-determining protein Mbl"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|08453	NODE_3070_length_517_cov_1.57143	2	517	516	-1	No	0	sp|P25553|ALDA_ECOLI	"Lactaldehyde dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08449	NODE_3066_length_517_cov_1.31818	2	517	516	1	No	0	sp|A6TFH4|SYGB_KLEP7	"Glycine--tRNA ligase beta subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08454	NODE_3067_length_517_cov_1.46537	2	517	516	-1	No	0	sp|P69680|AMTB_ECO57	"Ammonia channel"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|08464	NODE_3078_length_516_cov_1.20607	125	514	390	-1	No	0	sp|D2TN57|TAMB_CITRI	"Translocation and assembly module subunit TamB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|08475	NODE_3085_length_515_cov_1.82609	2	514	513	1	No	0	sp|Q2G506|ATM1_NOVAD	"ATM1-type heavy metal exporter"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|08472	NODE_3084_length_515_cov_1.88696	1	513	513	1	No	0	sp|Q2FH24|ARLS_STAA3	"Signal transduction histidine-protein kinase ArlS"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|08469	NODE_3089_length_515_cov_1.29348	3	290	288	1	No	0	sp|P03738|TIPL_LAMBD	"Tail tip protein L"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria_B;s__Neisseria_B animaloris
metaerg.pl|08477	NODE_3093_length_514_cov_4.51852	194	400	207	-1	No	0	sp|P51772|BPX_BPP2	"Baseplate protein X"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Nitrobacter;s__Nitrobacter hamburgensis
metaerg.pl|08484	NODE_3095_length_513_cov_1.82314	236	511	276	-1	No	0	sp|Q52894|DEGPL_RHIME	"Probable periplasmic serine endoprotease DegP-like"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08483	NODE_3101_length_513_cov_1.73581	1	513	513	1	No	0	sp|C5BHJ4|DEOB_EDWI9	"Phosphopentomutase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08482	NODE_3099_length_513_cov_4.50873	72	377	306	-1	No	0	sp|Q6G2X8|RS14_BARHE	"30S ribosomal protein S14"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|08489	NODE_3104_length_512_cov_2.36105	2	511	510	-1	No	0	sp|Q7N0J7|DXS_PHOLL	"1-deoxy-D-xylulose-5-phosphate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|08492	NODE_3108_length_512_cov_1.15098	3	512	510	1	No	0	sp|Q2YNM0|SECDF_BRUA2	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|08494	NODE_3103_length_512_cov_1.22538	3	512	510	1	No	0	sp|P56902|FABF_RHIME	"3-oxoacyl-[acyl-carrier-protein] synthase 2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
